960.1875592	2.117336669
396.8775245	2.117336669
35.45307911	2.117336669
9.396926208	2.020339135
139	1.15
328.8924173	1.080646514
264.9933191	1.080646514
65	0.95
809	0.75
546.9011053	0.704769466
542.2026422	0.704769466
86.45172111	0.704769466
19.73354504	0.704769466
231.429822	0.610580807
20.68096281	0.610580807
3.939231012	0.610580807
16	0.5
154.6148172	0.492403877
208.6117618	0.46984631
46.98463104	0.46984631
10.33661883	0.46984631
5.638155725	0.46984631
282.9192943	0.398477879
1331.460082	0.393923101
478.303544	0.375877048
11.27631145	0.375877048
6.577848346	0.375877048
1.879385242	0.375877048
259.004439	0.324986558
814.7135022	0.310098565
683.1565353	0.310098565
98.66772518	0.310098565
75.17540966	0.310098565
262.9436701	0.260974055
582.6094249	0.249018545
111.8234219	0.249018545
226.5057832	0.211733667
39.46709007	0.202033913
876.6513343	0.174334072
17.93150457	0.174334072
653.912348	0.172341357
197.3354504	0.164446209
75.17540966	0.164446209
771.0546963	0.139467258
637.5646068	0.139467258
16.93530987	0.139467258
462.8596439	0.137873085
295.4423259	0.137873085
100.5471104	0.131556967
51.68309414	0.131556967
9.396926208	0.131556967
267	0.115
1247.235762	0.11456239
324.1939542	0.108064651
120.2806555	0.108064651
23.49231552	0.108064651
2127.184747	0.093556737
1449.637012	0.093556737
196.9615506	0.093556737
59.08846518	0.093556737
93.96926208	0.089270799
87.39141373	0.089270799
86.45172111	0.089270799
212.1894707	0.074714602
13.94672577	0.074714602
5.977168189	0.074714602
1675.157988	0.073860581
338.773867	0.073860581
592.9460437	0.070476947
384.3342819	0.070476947
174.7828275	0.070476947
34.76862697	0.070476947
29.13047124	0.070476947
27.251086	0.070476947
20.67323766	0.070476947
745	0.062
136	0.062
27	0.062
258.4154707	0.058260942
239.6216183	0.058260942
221.7674585	0.058260942
197.3354504	0.058260942
159.7477455	0.058260942
105.2455735	0.058260942
75.17540966	0.058260942
49.8037089	0.058260942
39.46709007	0.058260942
9.396926208	0.058260942
8.457233587	0.058260942
4.698463104	0.058260942
4055	0.05
1504	0.05
1495	0.05
945	0.05
862	0.05
509	0.05
404	0.05
383	0.05
375	0.05
328	0.05
299	0.05
243	0.05
198	0.05
116	0.05
112	0.05
89	0.05
77	0.05
35	0.05
22	0.05
21	0.05
18	0.05
7	0.05
